Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance (in KM)
35.0,4.7,Sunny,Jam,2,electric_scooter,1.0,No,Metropolitian,17,4.707104052532131
30.0,4.6,Cloudy,Low,0,motorcycle,0.0,No,Urban,24,1.5125517325857614
39.0,4.8,Fog,High,2,scooter,1.0,No,Urban,26,3.102782976271217
33.0,4.8,Sandstorms,Medium,2,motorcycle,1.0,No,Metropolitian,28,9.203603646445394
20.0,4.7,Sandstorms,Medium,2,scooter,1.0,No,Urban,16,12.235732851647132
20.0,4.7,Fog,Medium,2,motorcycle,0.0,No,Urban,17,4.707104052532131
34.0,4.2,Windy,Low,0,motorcycle,0.0,No,Urban,24,9.308325333644872
22.0,4.7,Windy,Medium,0,motorcycle,,No,Metropolitian,24,10.859713679362844
37.0,4.3,Stormy,High,2,scooter,1.0,No,Metropolitian,34,2.9767694453812323
20.0,4.8,Cloudy,Low,1,motorcycle,1.0,No,Urban,16,1.5276791467900743
33.0,4.9,Windy,Low,1,motorcycle,1.0,No,Metropolitian,26,7.5897674326727005
21.0,5.0,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,25,19.632314732102273
33.0,4.6,Fog,Medium,0,motorcycle,2.0,No,Metropolitian,49,10.586671192789037
24.0,4.6,Windy,Medium,2,electric_scooter,0.0,No,Urban,24,12.395136598591078
36.0,4.7,Sandstorms,High,2,scooter,2.0,No,Metropolitian,32,3.1380694073889375
30.0,4.6,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,26,4.581196682217199
32.0,4.9,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,24,13.80547731046219
28.0,4.6,Stormy,Jam,2,electric_scooter,0.0,No,Metropolitian,16,19.940501916973297
21.0,4.7,Windy,Jam,2,scooter,1.0,No,Metropolitian,27,19.351082464681973
39.0,4.9,Fog,High,0,motorcycle,1.0,No,Metropolitian,25,3.047712417465363
32.0,4.7,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,26,3.0986894561589557
20.0,4.5,Sandstorms,Jam,1,scooter,1.0,No,Urban,25,9.163186792917154
,,Fog,Low,0,motorcycle,1.0,No,Metropolitian,26,4.707104052532131
36.0,5.0,Fog,Low,2,scooter,1.0,No,Urban,15,1.4884133108377866
28.0,4.8,Sunny,Low,1,scooter,1.0,No,Urban,18,3.099238091225855
32.0,4.5,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,30,7.648136370476755
39.0,4.4,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,46,17.042634005428827
30.0,4.7,Windy,Low,0,motorcycle,1.0,No,Metropolitian,24,16.69541088302565
32.0,4.4,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,37,6.117941643988989
23.0,4.6,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,27,13.591068802313822
21.0,4.8,Windy,Medium,2,scooter,1.0,No,,27,6.108360812908673
31.0,4.2,Windy,Medium,2,electric_scooter,1.0,No,Metropolitian,32,9.061127494752238
37.0,4.6,Stormy,High,2,electric_scooter,1.0,No,Urban,28,3.0538233786856974
20.0,4.5,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,29,7.590017577593426
28.0,4.5,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,27,1.4881912567305338
22.0,4.9,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,11,1.5514770796415485
20.0,4.7,Cloudy,Medium,1,motorcycle,1.0,No,Urban,13,9.20341113898367
34.0,4.8,Windy,Low,1,scooter,1.0,No,Metropolitian,27,19.591218729842222
38.0,4.8,Windy,High,1,scooter,1.0,No,Metropolitian,25,6.19703893141132
,,,,3,scooter,1.0,No,Metropolitian,26,20.14286114325814
32.0,4.5,Cloudy,High,2,motorcycle,1.0,No,Metropolitian,27,6.027713334627565
34.0,4.9,Sunny,Low,2,scooter,1.0,No,Metropolitian,26,16.824526128937705
33.0,3.9,Windy,Medium,2,electric_scooter,1.0,No,Metropolitian,32,13.592749450062879
34.0,4.5,Windy,Low,1,motorcycle,1.0,No,Metropolitian,25,3.020731790895242
32.0,4.6,Stormy,Jam,2,motorcycle,1.0,No,Metropolitian,32,4.707104052532131
,,Sunny,Low,1,scooter,2.0,Yes,Metropolitian,42,10.846021334892525
34.0,4.7,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,29,7.757008674701061
26.0,4.6,Cloudy,Jam,1,scooter,0.0,No,Metropolitian,32,10.624868125960159
31.0,4.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,35,12.396203377424794
39.0,4.8,Sunny,High,0,motorcycle,1.0,No,Metropolitian,27,6.071710271577742
27.0,4.8,Sunny,Low,1,motorcycle,0.0,No,Metropolitian,15,1.5690347154047224
32.0,5.0,Cloudy,Jam,2,scooter,1.0,No,Urban,27,7.669768196606529
32.0,4.5,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,30,7.556893369945108
39.0,4.1,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,32,10.549588224835514
36.0,4.8,Stormy,Low,2,electric_scooter,0.0,No,Metropolitian,25,1.529710385539974
37.0,4.1,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,38,4.647963215024367
37.0,4.8,Fog,Jam,1,scooter,1.0,No,Metropolitian,26,9.041263207807027
38.0,3.7,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,31,16.824526128937705
28.0,4.7,Stormy,High,2,scooter,1.0,No,Metropolitian,28,3.013958870983999
34.0,3.8,Stormy,Medium,1,scooter,0.0,No,Metropolitian,31,16.823323902378387
32.0,4.9,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,29,17.041308859939207
22.0,4.7,Windy,Low,1,motorcycle,0.0,No,Urban,17,8.927154262343281
31.0,4.0,Windy,Medium,0,motorcycle,3.0,Yes,Metropolitian,45,13.600349442388593
27.0,4.0,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,34,12.409793910752205
29.0,4.9,Windy,Jam,1,scooter,0.0,No,Metropolitian,24,17.102527788094463
38.0,4.8,Sandstorms,Jam,0,motorcycle,3.0,No,Metropolitian,44,9.32924365213354
35.0,4.8,Cloudy,Jam,2,motorcycle,2.0,No,Metropolitian,36,7.5900214384297335
31.0,4.9,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,28,4.64847378122608
30.0,4.3,Windy,Medium,1,scooter,2.0,No,Metropolitian,37,13.942528825315232
24.0,4.9,Fog,Medium,1,motorcycle,0.0,No,Urban,10,9.414207472710387
33.0,4.8,Stormy,Low,2,motorcycle,0.0,No,Urban,23,13.805596388488004
29.0,4.6,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,22,10.269518706782998
38.0,4.6,Stormy,High,2,scooter,1.0,No,Metropolitian,26,6.1075103940652875
26.0,4.9,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,34,9.043263484069747
39.0,4.8,Sandstorms,Medium,2,scooter,0.0,No,Metropolitian,26,6.276138627413788
24.0,4.5,Fog,Low,0,motorcycle,,No,Metropolitian,21,17.259376716936664
34.0,4.2,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,28,9.177365744557306
26.0,4.7,Windy,Low,2,motorcycle,0.0,No,Metropolitian,14,8.932469105184088
35.0,4.7,Cloudy,Medium,2,motorcycle,1.0,No,Metropolitian,17,6.041720567260046
36.0,4.2,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,37,4.648400072771237
24.0,2.6,Sunny,Low,1,motorcycle,1.0,Yes,Metropolitian,42,16.635381027246595
,,Sunny,Medium,0,motorcycle,0.0,No,Urban,17,10.983241696284244
33.0,4.3,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,34,16.79799879130621
26.0,4.6,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,25,16.76046196823297
32.0,5.0,Windy,Jam,1,scooter,1.0,No,Urban,30,17.040675423590454
37.0,4.9,Fog,Jam,0,motorcycle,2.0,No,Metropolitian,48,13.388148115267779
26.0,4.9,Stormy,Low,2,scooter,1.0,No,Metropolitian,18,20.24338536883607
31.0,4.8,Stormy,Low,1,scooter,0.0,No,Metropolitian,28,20.212199139843758
37.0,4.6,Stormy,Medium,1,motorcycle,1.0,No,Urban,26,13.943264150201642
26.0,4.7,Sunny,Jam,2,scooter,0.0,No,Urban,16,16.799203683671756
37.0,4.8,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,25,4.530955587841242
22.0,4.6,Sunny,Jam,2,motorcycle,0.0,No,Metropolitian,22,20.397442775188328
21.0,4.4,Windy,Low,0,motorcycle,0.0,No,Metropolitian,15,4.553818794873717
22.0,4.0,Sandstorms,Low,0,motorcycle,1.0,No,Urban,28,1.5493509707072781
38.0,4.5,Windy,Low,1,motorcycle,1.0,No,Urban,20,1.5493596914279444
28.0,4.0,Stormy,High,0,motorcycle,1.0,No,Metropolitian,32,6.196473600483353
29.0,4.7,Sandstorms,Jam,1,scooter,0.0,No,Urban,17,20.397442775188328
31.0,4.9,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,38,6.049912845948324
24.0,4.8,Cloudy,Low,2,scooter,0.0,No,Metropolitian,14,3.0358329337402403
33.0,4.8,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,26,6.276138627413788
26.0,4.9,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,30,13.765379678937752
,,Windy,Low,1,scooter,1.0,No,Metropolitian,28,12.057276311044914
20.0,4.7,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,29,7.7744964674614065
29.0,4.8,Windy,Low,1,scooter,0.0,No,Urban,12,19.73161759397837
32.0,4.0,Windy,Medium,0,motorcycle,3.0,Yes,Urban,49,10.845954196990009
20.0,4.9,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,42,16.635194216784537
26.0,5.0,Sandstorms,Medium,2,electric_scooter,1.0,No,Urban,24,10.845731334066407
38.0,4.8,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,46,16.695143788849723
34.0,4.6,Sandstorms,High,2,electric_scooter,1.0,No,Urban,27,6.165063816991586
27.0,4.5,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,13,2.976035478042831
29.0,5.0,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,25,10.577817770029753
24.0,4.9,Windy,Jam,2,motorcycle,1.0,No,Urban,24,19.73032946503108
21.0,4.9,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,12,1.5103782350762562
33.0,4.4,Windy,Low,0,motorcycle,1.0,No,Metropolitian,24,1.463953129912797
35.0,4.7,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,29,9.04307025837713
35.0,4.7,Stormy,Low,2,scooter,1.0,No,Metropolitian,18,12.43875210831113
,,,,3,scooter,1.0,No,Metropolitian,20,17753.279985937555
,,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,13,4.6541251311130205
29.0,4.8,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,23,10.689377930173068
21.0,4.9,Windy,Low,0,motorcycle,1.0,No,Metropolitian,19,12.23513612361146
29.0,4.6,Windy,Jam,0,motorcycle,1.0,No,Urban,29,17.045251004667662
22.0,4.7,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,24,13.945658037651098
,,,,1,scooter,0.0,No,Urban,27,6.205284711948613
24.0,4.4,Cloudy,Jam,2,scooter,0.0,No,Metropolitian,40,11.891353051258337
23.0,4.9,Stormy,High,2,scooter,0.0,No,Metropolitian,22,1.551363898457269
27.0,4.6,Windy,High,2,scooter,,No,Urban,12,1.549238578891355
33.0,4.1,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,43,12.439082968814082
35.0,4.6,Windy,Medium,2,scooter,1.0,No,Metropolitian,26,16.87262327851572
21.0,4.7,Windy,Medium,1,scooter,0.0,No,Metropolitian,27,4.664774212706455
39.0,4.4,Fog,Low,0,motorcycle,2.0,No,Metropolitian,35,13.942135995521298
34.0,4.8,Windy,Low,2,scooter,1.0,No,Metropolitian,27,7.745892925201073
29.0,4.9,Cloudy,High,0,motorcycle,1.0,No,Urban,27,6.071909216478056
20.0,4.7,Fog,Low,1,scooter,0.0,No,Metropolitian,17,3.054566519403073
20.0,4.8,Sandstorms,Low,0,motorcycle,0.0,No,Urban,17,10.983241696284244
30.0,4.7,Sunny,Low,1,motorcycle,0.0,No,Metropolitian,15,9.041263207807027
37.0,4.7,Fog,Jam,2,scooter,1.0,No,Metropolitian,39,19.070286182018464
39.0,4.6,Stormy,Jam,1,motorcycle,1.0,No,,25,4.531237447472418
26.0,5.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,18,16.8739423417276
32.0,4.9,Cloudy,Medium,0,motorcycle,3.0,Yes,Urban,48,12.552275755914394
21.0,4.7,Fog,Low,2,scooter,0.0,No,Metropolitian,28,13.764305929575334
35.0,4.8,Sandstorms,Low,2,scooter,0.0,No,Metropolitian,29,3.099012302522494
39.0,4.6,Sandstorms,Medium,2,motorcycle,0.0,No,Urban,32,4.5208616651671925
39.0,5.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,41,20.144000349550186
27.0,4.9,Cloudy,Jam,0,motorcycle,2.0,No,Metropolitian,39,10.901551880749482
33.0,4.8,Fog,Medium,2,scooter,0.0,No,Metropolitian,16,4.64777966281334
33.0,4.8,Fog,Jam,0,motorcycle,3.0,No,Metropolitian,48,19.941385867885913
37.0,4.7,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,40,10.846831683112223
20.0,4.6,Stormy,Low,1,motorcycle,0.0,No,Urban,11,3.1098897249076516
20.0,4.6,Sunny,Jam,2,motorcycle,1.0,No,Urban,19,12.552275755914394
31.0,4.2,Cloudy,Jam,1,scooter,1.0,No,Urban,35,10.706538178039278
27.0,4.6,Sunny,High,2,electric_scooter,0.0,No,Metropolitian,16,3.109780228519287
37.0,4.9,Fog,Medium,1,scooter,0.0,No,Urban,15,7.562213708875968
34.0,4.4,Stormy,Jam,2,scooter,1.0,No,Urban,31,7.74763816269579
25.0,4.7,Fog,Low,1,motorcycle,0.0,No,Urban,11,9.329036830171704
37.0,4.7,Cloudy,Low,0,motorcycle,1.0,No,Urban,22,7.619031225164965
23.0,4.7,Stormy,Low,1,scooter,1.0,No,,16,10.901102276923632
27.0,5.0,Fog,High,0,motorcycle,0.0,No,Metropolitian,24,6.20541663672186
36.0,4.7,Cloudy,Low,2,electric_scooter,0.0,No,Urban,16,3.0681777018799767
30.0,4.3,Windy,Jam,0,motorcycle,1.0,No,,42,20.829460333322302
20.0,4.9,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,31,1.5690347154047224
28.0,4.7,Fog,Jam,1,scooter,1.0,No,Metropolitian,31,10.884116941798604
36.0,4.0,Windy,Low,0,motorcycle,0.0,No,Metropolitian,33,3.1380694073889375
20.0,4.7,Stormy,Low,2,scooter,1.0,No,Metropolitian,16,7.746557479642295
22.0,4.7,Windy,Low,0,motorcycle,1.0,No,Metropolitian,16,16.82479191121949
28.0,4.7,Sandstorms,Medium,1,motorcycle,,No,Metropolitian,25,17.062995952155894
34.0,4.8,Cloudy,Low,2,electric_scooter,1.0,No,Metropolitian,18,1.5179237301775086
25.0,4.8,Windy,Medium,1,scooter,0.0,No,Metropolitian,26,16.635381027246595
38.0,5.0,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,34,7.619039773401199
34.0,3.5,Windy,Medium,2,motorcycle,1.0,No,Metropolitian,32,11.903830116733703
24.0,4.9,Windy,Jam,1,motorcycle,0.0,No,Metropolitian,22,16.635254743950217
33.0,4.6,Windy,Jam,0,motorcycle,2.0,Yes,Urban,50,13.563859616323217
21.0,4.6,Stormy,High,1,scooter,1.0,No,Urban,16,3.0226433335811875
25.0,4.6,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,23,9.067759514408273
23.0,4.9,Windy,High,0,motorcycle,1.0,No,Metropolitian,19,6.049844084741428
34.0,4.9,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,25,7.319148821157839
25.0,4.7,Fog,Medium,2,scooter,1.0,No,Metropolitian,37,10.738021146085408
28.0,4.9,Sandstorms,Low,2,electric_scooter,0.0,No,Metropolitian,10,13.464219589295825
34.0,3.7,Stormy,Jam,1,scooter,1.0,No,Metropolitian,34,16.82329231639434
24.0,4.5,Stormy,Low,1,scooter,1.0,No,Metropolitian,14,16.362659803036674
31.0,5.0,Cloudy,Jam,1,motorcycle,1.0,No,,26,9.295709409330447
38.0,4.6,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,30,9.16087857490925
32.0,4.8,Sunny,Medium,1,motorcycle,0.0,No,Metropolitian,17,13.204881259879022
28.0,5.0,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,29,13.71350478925863
29.0,4.5,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,37,13.390446111325245
28.0,4.8,Sandstorms,Jam,2,electric_scooter,0.0,No,Metropolitian,23,20.13807549667959
39.0,4.8,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,30,7.756334787417965
39.0,4.8,Windy,Jam,1,scooter,1.0,No,Metropolitian,29,10.983241696284244
26.0,4.8,Windy,Low,2,scooter,0.0,No,Metropolitian,14,3.020916215301368
33.0,4.8,Stormy,Low,2,electric_scooter,1.0,No,Metropolitian,28,4.532421028606297
37.0,4.9,Sandstorms,Jam,1,scooter,0.0,No,Metropolitian,27,4.488533416820897
,,,,3,scooter,0.0,No,Metropolitian,24,9.297855593284813
24.0,4.6,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,16,13.993853622293804
36.0,5.0,Sandstorms,Jam,0,motorcycle,2.0,No,Metropolitian,43,12.189959516932417
22.0,4.7,Fog,Medium,0,motorcycle,3.0,No,Metropolitian,44,13.611044846525985
21.0,4.6,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,22,4.602448566244239
29.0,5.0,Windy,Low,1,scooter,,No,Urban,16,7.58952682565944
33.0,4.7,Fog,Low,2,scooter,1.0,No,Metropolitian,18,3.0990100939446292
27.0,4.1,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,16,3.014548256136957
,,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,24,19.940607730289752
30.0,4.2,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,46,10.624920975781682
22.0,4.8,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,26,12.552275755914394
20.0,4.9,Stormy,Medium,1,scooter,1.0,No,Urban,17,10.884116941798604
31.0,4.4,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,44,10.846021334892525
36.0,4.6,Fog,Medium,2,scooter,1.0,No,Metropolitian,17,4.554153294969161
39.0,4.9,Windy,Jam,0,motorcycle,2.0,No,Urban,43,11.903830116733703
32.0,4.7,Fog,Low,0,motorcycle,1.0,No,Metropolitian,41,16.873347387885367
23.0,4.2,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,34,10.983241696284244
30.0,3.8,Windy,Jam,2,scooter,1.0,Yes,Metropolitian,40,12.142706560602194
26.0,4.7,Windy,Low,2,scooter,0.0,No,Urban,16,3.0205869101906617
,,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,23,1.5513992350159673
21.0,4.9,Stormy,High,2,motorcycle,0.0,No,Urban,13,1.5180601561565734
23.0,4.6,Stormy,Medium,2,scooter,1.0,No,Metropolitian,29,4.664796466065146
22.0,4.9,Sandstorms,High,1,motorcycle,1.0,No,Metropolitian,24,3.0358006157563437
39.0,4.5,Cloudy,Medium,2,motorcycle,1.0,No,Metropolitian,16,4.554040165844703
32.0,4.1,Stormy,Jam,1,scooter,1.0,No,Metropolitian,34,7.745676524101947
25.0,4.7,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,20,16.369614602872474
30.0,5.0,Fog,High,1,motorcycle,1.0,No,Metropolitian,28,6.071959917195017
25.0,4.8,Fog,Medium,2,scooter,0.0,No,Metropolitian,30,20.14271256617032
26.0,4.7,Stormy,Low,2,scooter,0.0,No,Metropolitian,14,13.993521097863649
30.0,4.6,Windy,High,2,motorcycle,1.0,No,Urban,30,6.219456753001566
31.0,4.3,Windy,Low,0,motorcycle,1.0,No,Metropolitian,25,2.9731931859467973
33.0,4.8,Sunny,Low,1,motorcycle,0.0,No,Metropolitian,28,12.082438179710314
20.0,5.0,Sunny,Low,1,scooter,0.0,No,Metropolitian,17,9.162088233924921
36.0,4.3,Windy,Jam,1,scooter,1.0,No,Urban,33,20.166055388214634
20.0,4.9,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,36,13.76611370410258
,,,,3,scooter,,No,Metropolitian,16,17135.952470331005
38.0,4.1,Sandstorms,Jam,2,scooter,2.0,No,Metropolitian,38,14.121309628180253
37.0,4.7,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,25,9.074436846461325
28.0,5.0,Fog,Jam,2,scooter,2.0,No,Metropolitian,40,16.365888153130857
39.0,3.5,Cloudy,Low,2,motorcycle,0.0,No,Urban,32,12.39525675915564
31.0,4.0,Cloudy,Jam,1,scooter,0.0,No,Metropolitian,42,12.272038962044778
30.0,4.9,Sunny,Low,0,motorcycle,1.0,No,Urban,27,7.669593796336562
27.0,4.9,Sandstorms,Jam,2,motorcycle,1.0,No,Metropolitian,25,13.601517126644053
30.0,4.9,Sandstorms,Low,2,motorcycle,1.0,No,Metropolitian,24,7.647849610814099
29.0,4.5,Cloudy,Jam,2,scooter,1.0,No,Urban,30,20.144000349550186
35.0,4.5,Windy,Low,0,motorcycle,1.0,No,Metropolitian,22,19.321445595986216
34.0,4.9,Windy,High,0,motorcycle,0.0,No,Metropolitian,31,3.021232807221782
37.0,4.8,Stormy,Low,2,scooter,1.0,No,Metropolitian,16,12.438430923864745
34.0,4.9,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,25,4.464026797416645
31.0,4.9,Cloudy,Low,1,scooter,0.0,No,Metropolitian,16,3.1380694073889375
23.0,4.1,Fog,Jam,2,electric_scooter,1.0,No,Metropolitian,32,9.203840392783977
29.0,4.7,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,20,7.551916878328149
20.0,4.9,Stormy,Low,1,motorcycle,1.0,No,Urban,11,3.1380694073889375
26.0,4.1,Sandstorms,Low,0,motorcycle,1.0,No,Urban,21,9.176411719332265
34.0,4.5,Cloudy,Jam,0,motorcycle,2.0,Yes,Urban,44,12.552275755914394
34.0,4.9,Fog,Low,1,motorcycle,1.0,No,Metropolitian,19,7.619039773401199
21.0,4.7,Stormy,Jam,2,scooter,1.0,No,Metropolitian,11,4.588089365807883
35.0,4.6,Windy,Low,0,motorcycle,1.0,No,Urban,23,10.884207405487084
20.0,4.7,Stormy,Low,2,electric_scooter,0.0,No,Metropolitian,12,16.365329549035206
24.0,4.1,Cloudy,Jam,2,electric_scooter,1.0,No,Metropolitian,39,19.85096705628318
25.0,4.5,Windy,High,1,scooter,1.0,No,Urban,16,6.198294172347366
22.0,4.8,Cloudy,Low,2,scooter,1.0,No,Urban,17,4.582241705523986
38.0,4.7,Windy,Medium,1,motorcycle,0.0,No,Urban,24,13.561204009757525
29.0,4.3,Cloudy,High,1,scooter,1.0,No,Urban,33,6.198355147985307
24.0,4.8,Sandstorms,Medium,1,scooter,1.0,No,Urban,29,17.045251004667662
36.0,4.8,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,42,20.53705131974552
31.0,4.7,Windy,Low,2,electric_scooter,1.0,No,Metropolitian,28,7.438434464350356
20.0,4.8,Fog,Jam,1,scooter,1.0,No,Metropolitian,25,4.654039812210762
25.0,4.6,Sunny,Medium,1,scooter,0.0,No,Metropolitian,16,7.539668906723397
23.0,5.0,Sandstorms,Low,1,scooter,1.0,No,Urban,11,17.044988256333504
39.0,4.7,Cloudy,Medium,0,motorcycle,2.0,No,Urban,34,7.438434464350356
21.0,4.7,Cloudy,Medium,0,motorcycle,0.0,No,Metropolitian,35,17.06380089186991
32.0,4.7,Stormy,Medium,2,scooter,1.0,No,Metropolitian,25,6.041656803068988
36.0,4.9,Sunny,Jam,1,motorcycle,1.0,No,Metropolitian,15,19.59090194034308
38.0,4.8,Cloudy,Jam,1,motorcycle,3.0,No,Metropolitian,49,10.884063165644438
34.0,4.3,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,35,17.04433635466002
23.0,2.5,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,34,16.695271848483706
32.0,3.6,Stormy,Jam,2,scooter,1.0,No,Urban,39,20.16650477947584
31.0,4.8,Fog,Low,0,motorcycle,1.0,No,Metropolitian,26,1.5493509707072781
22.0,4.6,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,11,12.410204358275573
34.0,3.9,Cloudy,Low,2,electric_scooter,1.0,No,Metropolitian,33,12.410449792093456
39.0,4.8,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,47,19.59009856812415
21.0,5.0,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,25,11.909501860942648
34.0,3.9,Fog,Low,2,scooter,1.0,No,Metropolitian,37,13.806237934463724
,,Cloudy,High,0,motorcycle,0.0,No,Urban,29,2725.403441572789
28.0,4.9,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,15,12.392594903406293
34.0,4.9,Windy,Low,1,motorcycle,1.0,No,Metropolitian,20,1.5180971067313231
21.0,4.7,Sandstorms,Jam,1,motorcycle,0.0,No,Metropolitian,29,20.141520381959786
30.0,4.6,Fog,High,2,electric_scooter,1.0,No,Urban,30,3.020650838531588
36.0,5.0,Fog,Low,2,scooter,1.0,No,Urban,16,9.329319541894728
25.0,4.5,Cloudy,Low,0,motorcycle,0.0,No,Urban,24,1.5292265566054064
38.0,4.3,Sunny,Jam,2,scooter,0.0,No,Metropolitian,31,17.04436521372678
24.0,5.0,Sunny,High,2,scooter,0.0,No,Urban,12,6.108472828203271
31.0,4.0,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,34,9.414207472710387
31.0,4.7,Sunny,Medium,2,electric_scooter,1.0,No,Metropolitian,29,12.098902980591932
27.0,4.6,Sunny,Jam,2,motorcycle,0.0,No,Metropolitian,13,10.737933491387624
23.0,4.8,Fog,Low,1,motorcycle,1.0,No,Urban,11,3.098970591291107
,,,,3,scooter,0.0,No,Metropolitian,29,16.57424160530075
25.0,4.7,Sandstorms,Medium,2,scooter,1.0,No,Urban,23,20.142952733281334
38.0,4.5,Windy,Low,2,electric_scooter,0.0,No,Metropolitian,24,1.5105048384811497
32.0,4.8,Sunny,Medium,0,motorcycle,0.0,No,Urban,26,12.438452034187614
22.0,4.3,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,36,10.41769168227146
35.0,4.9,Sandstorms,Jam,2,scooter,1.0,No,Metropolitian,31,4.537439164404404
35.0,4.1,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,46,17.064281923367332
34.0,4.8,Sunny,Medium,1,scooter,0.0,No,Metropolitian,18,9.414207472710387
22.0,3.5,Sunny,Low,2,motorcycle,0.0,No,Metropolitian,33,10.707210298982002
,,Windy,Low,2,scooter,1.0,No,Metropolitian,27,1.5103624222739924
28.0,4.9,Stormy,Medium,2,scooter,1.0,No,Metropolitian,24,7.747336178632145
35.0,3.6,Fog,Low,2,motorcycle,0.0,No,Urban,34,10.549588224835514
38.0,4.8,Fog,Low,1,scooter,1.0,No,Urban,17,9.046842714539784
31.0,5.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,28,9.162088233924921
,,,,3,electric_scooter,0.0,No,Metropolitian,27,1.5690347154047224
26.0,5.0,Cloudy,Low,1,scooter,1.0,No,Metropolitian,10,4.4884551095534
36.0,4.4,Cloudy,Medium,1,motorcycle,1.0,No,Urban,31,17.04121281086054
