Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance (in KM)
24.0,4.6,Sandstorms,Medium,0,motorcycle,1.0,No,Urban,33,12.395001965045857
21.0,4.8,Stormy,Low,1,scooter,0.0,,Urban,10,3.1098107554073655
24.0,4.5,Cloudy,Jam,2,scooter,0.0,No,Metropolitian,30,12.271798836615678
30.0,4.6,Sandstorms,High,1,scooter,1.0,No,Metropolitian,27,2.9924325176940294
33.0,4.9,Cloudy,Jam,0,motorcycle,1.0,Yes,Metropolitian,46,12.393263757604263
32.0,4.6,Sandstorms,Jam,2,scooter,1.0,No,Urban,28,16.587231073179073
22.0,4.9,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,27,6.049844084741428
26.0,4.2,Windy,High,0,motorcycle,2.0,No,Metropolitian,38,6.049820809302193
37.0,4.1,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,39,19.729364871832257
21.0,4.7,Windy,High,2,motorcycle,1.0,No,Metropolitian,22,1.5104773183409803
25.0,4.5,Sandstorms,Low,2,electric_scooter,0.0,No,Urban,13,1.5115356891619631
21.0,4.7,Fog,Low,0,motorcycle,1.0,No,Metropolitian,21,10.572334612790245
26.0,4.3,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,34,3.0531685627190037
23.0,4.9,Stormy,Jam,2,electric_scooter,1.0,No,Urban,20,14.121309628180253
,,Sunny,High,0,motorcycle,1.0,No,Metropolitian,44,6.071909216478056
35.0,4.7,Windy,Low,2,scooter,1.0,No,Metropolitian,25,4.580697136311829
32.0,4.8,Stormy,Low,1,motorcycle,0.0,No,Urban,25,1.5180023231690771
33.0,4.7,Stormy,Medium,2,scooter,1.0,No,Metropolitian,28,6.028986564142541
35.0,4.6,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,36,19.876680616802588
38.0,4.2,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,47,19.882988848754568
39.0,4.8,Sunny,Low,1,scooter,1.0,No,Metropolitian,19,4.623671086900219
31.0,4.9,Stormy,High,1,motorcycle,1.0,No,Metropolitian,33,3.0992433209272896
28.0,4.9,Stormy,Low,2,scooter,0.0,No,Metropolitian,12,9.177733633714041
38.0,4.0,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,31,1.5690347154047224
26.0,4.8,Fog,High,2,electric_scooter,0.0,No,Metropolitian,26,6.11841026532285
34.0,4.3,Windy,High,0,motorcycle,1.0,No,Urban,31,6.031423894706261
35.0,5.0,Windy,Jam,2,scooter,1.0,No,,29,4.588477172966504
28.0,4.6,Stormy,High,2,scooter,0.0,No,Metropolitian,11,1.5340818368746136
26.0,4.3,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,31,16.349437290543403
26.0,4.7,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,29,4.488565830478688
22.0,4.6,Cloudy,Jam,1,motorcycle,2.0,No,Metropolitian,36,19.73031348513336
24.0,4.7,Cloudy,Low,2,electric_scooter,1.0,No,Urban,28,13.750484667228939
36.0,4.9,Windy,High,0,motorcycle,1.0,No,Metropolitian,40,6.198357357933919
28.0,4.6,Sunny,Jam,1,scooter,1.0,No,Metropolitian,18,13.765276602164576
23.0,4.9,Sunny,Jam,2,scooter,1.0,No,Urban,19,10.859713679362844
21.0,4.8,Windy,Medium,2,scooter,0.0,No,Metropolitian,29,17.259376716936664
37.0,4.1,Sandstorms,Medium,1,motorcycle,0.0,No,Urban,32,4.602245114610785
28.0,4.8,Windy,Medium,2,scooter,0.0,No,Urban,21,10.548588900483187
31.0,4.6,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,45,13.993149115901053
23.0,4.6,Fog,Low,2,scooter,1.0,No,Metropolitian,15,3.099238091225855
24.0,2.6,Sunny,Low,1,motorcycle,1.0,Yes,Metropolitian,42,16.635381027246595
20.0,4.7,Sandstorms,Low,2,scooter,0.0,No,Metropolitian,19,3.109874895861276
23.0,5.0,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,18,7.535984017442588
33.0,5.0,Fog,Medium,2,scooter,1.0,No,Metropolitian,16,4.391720745311344
23.0,4.8,Fog,High,2,scooter,0.0,No,Metropolitian,34,2.977717993714077
23.0,4.7,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,27,9.296712100181105
27.0,4.7,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,24,10.844970847441447
31.0,4.8,Windy,Low,2,electric_scooter,1.0,No,Urban,15,10.704957546119868
36.0,4.9,Cloudy,Medium,2,scooter,2.0,No,Metropolitian,38,17.039142713154785
20.0,4.6,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,19,9.32940831891818
,,Stormy,Jam,2,motorcycle,1.0,No,Metropolitian,29,4.521745903545661
26.0,4.8,Cloudy,Medium,0,motorcycle,0.0,Yes,Metropolitian,41,10.415553616088545
22.0,4.9,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,21,17.259376716936664
36.0,4.6,Fog,Medium,1,motorcycle,,No,Urban,16,9.042704737062705
30.0,4.7,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,27,6.219745115417305
24.0,5.0,Windy,Jam,2,electric_scooter,0.0,No,Urban,17,10.705667688015268
25.0,4.6,Stormy,Low,1,scooter,1.0,No,Metropolitian,18,9.061353966600347
39.0,4.9,Cloudy,Medium,1,scooter,0.0,No,Metropolitian,15,6.042266599295314
30.0,4.1,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,31,7.845173108613388
37.0,5.0,Windy,High,1,scooter,1.0,No,Metropolitian,33,3.0679612737287636
34.0,5.0,Fog,Low,2,motorcycle,1.0,No,Urban,15,3.0359274349522045
30.0,4.9,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,33,9.414207472710387
22.0,4.7,Cloudy,Low,1,motorcycle,1.0,No,Urban,14,3.098712714145652
21.0,4.5,Fog,Low,1,scooter,1.0,No,Metropolitian,23,16.822273614879723
38.0,4.1,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,35,9.061521496839395
30.0,4.4,Fog,Low,1,motorcycle,2.0,No,Metropolitian,39,12.142670416282547
37.0,4.9,Stormy,Jam,2,scooter,0.0,No,Metropolitian,25,13.173286318996363
23.0,4.9,Windy,Medium,2,scooter,1.0,No,Urban,15,12.21662973029514
39.0,4.9,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,26,7.845173108613388
39.0,4.5,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,22,1.5103908082386506
31.0,4.7,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,28,10.572379018516337
33.0,4.8,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,36,7.845173108613388
22.0,4.7,Fog,Medium,2,motorcycle,1.0,No,Metropolitian,27,20.143689599486173
37.0,4.3,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,35,13.8766717916409
30.0,4.5,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,25,6.118655404534047
23.0,4.6,Sunny,Jam,2,electric_scooter,0.0,No,Metropolitian,21,19.60243075578685
24.0,4.9,Fog,Medium,1,motorcycle,0.0,No,Metropolitian,38,19.02663572039957
27.0,4.7,Stormy,Jam,0,motorcycle,1.0,No,Urban,29,4.537472452712269
20.0,4.6,Fog,Low,0,motorcycle,1.0,No,Urban,20,3.0547851251155587
36.0,5.0,Windy,High,0,motorcycle,1.0,No,Metropolitian,32,6.028889249813659
26.0,4.5,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,25,6.135765048576284
38.0,4.0,Sandstorms,High,1,scooter,1.0,No,Metropolitian,31,5.855685285917813
21.0,5.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,31,19.63267330546414
33.0,4.6,Fog,Jam,1,scooter,1.0,No,Urban,44,13.763169471679213
36.0,4.7,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,30,10.624481568765878
31.0,4.7,Sandstorms,High,2,scooter,1.0,No,Metropolitian,27,3.1380694073889375
30.0,4.8,Sunny,High,0,motorcycle,1.0,No,Metropolitian,24,1.5297939730751242
34.0,4.8,Fog,Medium,1,scooter,1.0,No,Metropolitian,34,10.846008142377507
24.0,4.8,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,27,12.220557465792618
,,Fog,Low,0,motorcycle,1.0,No,,22,16.79174975722801
30.0,4.6,Windy,Low,2,motorcycle,0.0,No,Metropolitian,26,10.859744822338403
32.0,4.9,Fog,Low,1,scooter,0.0,No,Metropolitian,16,1.5690347154047224
31.0,4.9,Windy,Low,1,scooter,0.0,No,Urban,21,3.102765054159252
27.0,4.7,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,24,19.849922765881214
38.0,4.8,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,17,7.786384039443414
21.0,4.9,Cloudy,Low,0,motorcycle,0.0,No,Urban,21,20.489800310475967
22.0,4.6,Windy,Low,1,scooter,1.0,No,Metropolitian,17,1.5496965554268864
31.0,4.2,Cloudy,Medium,1,scooter,0.0,No,Metropolitian,43,10.845954196990009
37.0,4.9,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,28,12.235645170840572
50.0,6.0,,,3,bicycle,0.0,No,Metropolitian,27,17580.8242270846
36.0,4.7,Stormy,High,2,scooter,1.0,No,Metropolitian,34,6.135893319343083
23.0,4.9,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,16,7.58994910771155
28.0,4.9,Fog,Medium,2,electric_scooter,2.0,No,Metropolitian,37,16.696084580892986
32.0,4.6,Windy,Medium,2,scooter,1.0,No,Urban,29,19.730956081865795
32.0,5.0,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,17,9.295656989001298
39.0,4.7,Stormy,High,2,scooter,1.0,No,Metropolitian,29,1.5549550458600816
23.0,4.9,Sunny,Jam,2,scooter,1.0,No,Urban,20,12.211640457623606
29.0,4.8,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,12,2.9277947281095997
32.0,4.6,Cloudy,Low,2,scooter,1.0,No,Metropolitian,15,4.6489898561076926
32.0,4.7,Fog,High,1,motorcycle,1.0,No,Metropolitian,26,6.110461409424714
31.0,4.7,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,32,10.983241696284244
20.0,4.9,Fog,Medium,0,motorcycle,1.0,No,,27,9.042547607822385
31.0,4.1,Cloudy,High,1,scooter,2.0,No,Metropolitian,38,3.0358032013663694
30.0,4.7,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,29,7.6478440171268725
37.0,4.2,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,38,6.041577354033107
38.0,4.8,Fog,Medium,0,motorcycle,2.0,No,Metropolitian,35,13.764305929575334
30.0,4.2,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,47,20.140136453106805
23.0,4.2,Sandstorms,Jam,0,motorcycle,1.0,No,Urban,32,13.805319475709078
30.0,4.2,Fog,High,0,motorcycle,1.0,No,Metropolitian,32,5.869307127692336
20.0,3.2,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,44,17.102966201435997
21.0,4.5,Fog,Low,2,electric_scooter,1.0,No,Urban,14,4.521764698268595
38.0,4.9,Windy,Low,2,motorcycle,0.0,No,Metropolitian,21,9.043263484069747
35.0,4.0,Windy,Jam,0,motorcycle,,No,Metropolitian,44,13.805745870492178
31.0,4.6,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,24,19.881567340416105
35.0,4.1,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,31,4.647699043596936
32.0,4.0,Cloudy,Jam,1,motorcycle,,No,Metropolitian,37,13.661064865061226
31.0,4.6,Stormy,Medium,2,motorcycle,0.0,No,Metropolitian,24,19.072733999238125
23.0,5.0,Fog,Low,0,motorcycle,0.0,No,,20,12.211640457623606
25.0,4.6,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,28,19.591413409998008
21.0,4.9,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,48,13.942135995521298
21.0,4.9,Sunny,Low,2,motorcycle,0.0,No,Metropolitian,23,1.5295061121281768
30.0,4.8,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,15,7.747307276930582
37.0,4.6,Fog,Low,2,motorcycle,1.0,No,Urban,17,1.5072987935606605
23.0,5.0,Sunny,Jam,2,scooter,,No,Metropolitian,16,13.993345286741215
25.0,4.7,Fog,Medium,0,motorcycle,1.0,No,Semi-Urban,44,16.69650038652256
21.0,4.5,Cloudy,Medium,2,scooter,0.0,No,Metropolitian,30,10.625702124383546
33.0,3.6,Windy,Medium,2,motorcycle,2.0,No,Urban,38,16.635239139962547
38.0,4.9,Stormy,Jam,0,motorcycle,1.0,No,Urban,39,11.921982299625425
37.0,4.8,Windy,Medium,1,motorcycle,0.0,No,Metropolitian,30,5.984438947596254
31.0,4.9,Cloudy,Jam,0,motorcycle,1.0,No,Urban,33,4.537453074095908
26.0,4.8,Sandstorms,Low,2,electric_scooter,0.0,No,Urban,15,16.823444551962364
22.0,4.8,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,14,3.1097660534862834
21.0,4.3,Sandstorms,Low,0,motorcycle,1.0,No,Urban,18,7.633616445147171
34.0,4.8,Cloudy,Jam,2,scooter,1.0,No,Urban,43,16.695945260595646
20.0,4.2,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,31,10.846013590626095
31.0,4.8,Fog,Jam,0,motorcycle,2.0,No,Metropolitian,53,13.413101190427733
24.0,4.8,Cloudy,Low,2,electric_scooter,0.0,No,Metropolitian,16,9.043828433563103
37.0,4.7,Windy,Low,0,motorcycle,1.0,No,Metropolitian,23,13.593979183831362
31.0,4.5,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,24,4.588089365807883
39.0,4.8,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,28,4.602309648627729
26.0,4.9,Windy,High,1,scooter,0.0,No,Urban,18,5.952421484014082
,,Stormy,High,0,motorcycle,0.0,No,Urban,38,6.109570305811442
38.0,4.9,Sunny,High,2,motorcycle,0.0,No,Urban,20,5.951832191839428
25.0,4.6,Fog,Jam,2,scooter,1.0,No,,30,12.39518332634847
,,Fog,Jam,1,scooter,2.0,No,Metropolitian,44,19.63445092983647
31.0,4.9,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,30,12.212698628348065
23.0,4.5,Stormy,Jam,2,scooter,1.0,No,Metropolitian,15,9.414207472710387
34.0,4.5,Sandstorms,Jam,2,scooter,2.0,No,Metropolitian,35,20.397442775188328
27.0,4.7,Fog,Low,1,scooter,0.0,No,Metropolitian,11,7.6696078159334125
34.0,4.7,Fog,Low,0,motorcycle,1.0,No,Metropolitian,42,10.571705517771939
33.0,4.2,Sandstorms,Medium,0,motorcycle,2.0,No,Urban,38,4.531036199759811
31.0,4.6,Sunny,Jam,2,electric_scooter,0.0,No,Metropolitian,20,17.10331819387933
36.0,4.9,Sunny,Jam,1,scooter,0.0,No,Metropolitian,21,4.664610877378366
28.0,4.3,Cloudy,Jam,1,scooter,2.0,No,Metropolitian,44,17.042634005428827
32.0,4.7,Sandstorms,Jam,0,motorcycle,2.0,No,Metropolitian,44,9.294709019107804
35.0,4.1,Windy,High,2,scooter,1.0,No,Metropolitian,33,3.0160477976839877
37.0,4.8,Sunny,Jam,1,scooter,1.0,No,Urban,18,9.295128065715456
23.0,4.1,Fog,Jam,2,motorcycle,1.0,No,Metropolitian,32,10.550020338631688
38.0,4.8,Sunny,Low,1,scooter,1.0,No,Metropolitian,18,3.0358329337402403
36.0,4.9,Sunny,Jam,1,scooter,1.0,No,Metropolitian,20,9.308258482124039
26.0,4.4,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,34,12.396712257294284
26.0,5.0,Stormy,Medium,2,scooter,1.0,No,Urban,28,9.203603646445394
25.0,4.6,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,26,10.6253491555024
39.0,3.9,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,40,19.93889148289046
21.0,4.5,Sunny,High,2,scooter,0.0,No,Urban,12,1.4905617660518595
35.0,4.5,Sandstorms,Jam,2,electric_scooter,0.0,No,Urban,26,9.414207472710387
21.0,4.8,Stormy,Medium,1,scooter,1.0,No,Metropolitian,15,10.901202627409724
35.0,4.8,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,36,10.689320527996212
27.0,4.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,28,4.580670744184101
22.0,4.9,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,17,1.5690347154047224
20.0,4.9,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,31,1.5690347154047224
34.0,4.6,Windy,Medium,2,scooter,0.0,No,Metropolitian,27,7.535988122581268
23.0,4.9,Stormy,Jam,1,scooter,1.0,No,Metropolitian,12,4.459722920963808
31.0,4.6,Sunny,Medium,1,motorcycle,0.0,No,Metropolitian,18,13.805559933930528
33.0,4.8,Sunny,Low,1,motorcycle,0.0,No,Metropolitian,19,16.57424160530075
22.0,4.4,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,31,17.042860218698433
28.0,4.9,Fog,Low,0,motorcycle,1.0,No,Metropolitian,22,13.611101106406496
25.0,4.6,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,18,14.121309628180253
33.0,4.9,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,18,9.414207472710387
35.0,,Stormy,Low,1,scooter,0.0,No,Metropolitian,22,1.5690347154047224
20.0,4.8,Windy,Low,0,motorcycle,1.0,No,Metropolitian,20,16.349702558993904
27.0,4.9,Windy,Medium,1,scooter,1.0,No,Metropolitian,15,10.689181764692147
36.0,4.5,Cloudy,High,2,scooter,0.0,No,Metropolitian,30,3.1097793175531723
24.0,4.9,Fog,Jam,2,motorcycle,1.0,No,Metropolitian,25,7.634172816143166
20.0,4.8,Stormy,Low,1,motorcycle,0.0,No,Urban,14,13.764608571582343
37.0,4.9,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,36,20.839226755308367
29.0,4.7,Cloudy,Medium,1,motorcycle,2.0,No,Metropolitian,36,19.336941157687352
27.0,5.0,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,34,20.166026938026103
35.0,4.7,Sunny,Medium,2,electric_scooter,,No,Metropolitian,27,16.695271848483706
26.0,4.7,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,18,12.552275755914394
,,Cloudy,Jam,1,scooter,1.0,No,Urban,37,17.044287771547694
,,Sandstorms,Low,2,scooter,1.0,No,Urban,18,1.5108566663374494
39.0,4.9,Sunny,Medium,2,electric_scooter,1.0,No,Metropolitian,22,6.109570305811442
20.0,4.8,Fog,Jam,0,motorcycle,3.0,No,Metropolitian,47,12.142145823760126
,,Cloudy,Jam,2,scooter,0.0,No,Metropolitian,48,16.365339328227076
21.0,4.6,Windy,Medium,1,scooter,1.0,No,Metropolitian,23,13.944361770296382
29.0,4.7,Stormy,Low,2,scooter,0.0,No,Metropolitian,17,11.903926009449917
37.0,4.1,Stormy,Jam,2,electric_scooter,1.0,No,Metropolitian,33,12.552275755914394
33.0,4.1,Fog,High,2,scooter,1.0,No,Urban,38,6.041138156550312
25.0,4.7,Fog,Low,0,motorcycle,0.0,No,Metropolitian,22,9.329056084403875
30.0,4.7,Windy,High,1,motorcycle,0.0,No,Urban,25,6.276138627413788
27.0,4.3,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,24,3.0534544255653637
30.0,4.6,Fog,Medium,2,scooter,1.0,No,Metropolitian,30,20.397442775188328
25.0,4.5,Cloudy,Low,2,scooter,0.0,No,Metropolitian,17,4990.755940481726
24.0,4.8,Sandstorms,Low,1,scooter,0.0,No,Metropolitian,17,10.586748925687122
28.0,5.0,Sunny,Low,2,motorcycle,0.0,No,Metropolitian,26,10.883734942367136
31.0,4.5,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,19,9.043021202894034
26.0,4.7,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,18,12.216194933465744
21.0,4.5,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,40,12.098573372267708
37.0,4.9,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,22,4.664677959716757
20.0,4.8,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,18,7.562188483716229
32.0,4.9,Sunny,Medium,2,motorcycle,0.0,No,Urban,20,6.045203697781644
35.0,4.9,Fog,Low,0,motorcycle,1.0,No,Metropolitian,28,1.4881912567305338
31.0,5.0,Sunny,Medium,2,motorcycle,1.0,No,Metropolitian,18,19.631245183785598
,,Stormy,Jam,2,scooter,0.0,No,Metropolitian,42,10.666317245153317
24.0,4.7,Fog,Low,2,motorcycle,1.0,No,Urban,18,7.634280719431006
33.0,4.6,Fog,Low,1,motorcycle,1.0,No,Urban,15,4.707104052532131
20.0,4.3,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,24,1.554905431859371
33.0,4.3,Windy,Low,0,motorcycle,1.0,No,Metropolitian,26,7.480669078318521
21.0,4.7,Stormy,High,2,motorcycle,1.0,No,Metropolitian,18,6.135893319343083
25.0,4.5,Sandstorms,Low,0,motorcycle,0.0,No,Urban,17,8.928288457014254
34.0,4.5,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,25,10.844889441833946
34.0,4.7,Windy,Medium,1,scooter,0.0,No,Metropolitian,28,4.654112653937222
23.0,4.6,Windy,Jam,2,scooter,,No,Metropolitian,17,9.297262765169393
21.0,4.8,Sunny,Low,2,electric_scooter,1.0,No,Urban,28,20.142918601975556
36.0,4.8,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,23,1.517939885817987
26.0,4.7,Sandstorms,Medium,2,motorcycle,1.0,No,Metropolitian,24,13.942401801168877
28.0,4.5,Fog,Low,0,motorcycle,0.0,No,Urban,23,19.026077041693124
22.0,4.9,Cloudy,Medium,2,scooter,0.0,No,Metropolitian,28,16.3693979915309
27.0,4.9,Stormy,Jam,2,scooter,0.0,No,Metropolitian,22,20.143689599486173
30.0,4.8,Sandstorms,Jam,2,scooter,0.0,No,Metropolitian,28,9.32936392411261
20.0,4.6,Cloudy,High,1,scooter,1.0,No,Metropolitian,29,6.276138627413788
38.0,4.8,Fog,Low,0,motorcycle,1.0,No,Metropolitian,40,19.844234597378584
37.0,4.6,Windy,Medium,2,electric_scooter,1.0,No,Metropolitian,30,12.393479135474136
,,Sandstorms,Medium,2,motorcycle,1.0,No,Metropolitian,20,7.562215964137628
,,,,3,scooter,1.0,No,Metropolitian,24,10.625600819309252
22.0,4.7,Stormy,Jam,0,motorcycle,2.0,No,Metropolitian,39,4.648820436755552
38.0,4.8,Sandstorms,Jam,2,electric_scooter,1.0,No,Urban,32,7.845173108613388
31.0,4.2,Fog,Low,0,motorcycle,2.0,No,Metropolitian,41,13.944529384855876
24.0,4.6,Fog,Medium,1,motorcycle,1.0,No,Urban,19,7.5897674326727005
38.0,4.6,Fog,Medium,2,scooter,1.0,No,Metropolitian,16,9.061426530475128
20.0,4.8,Sunny,Jam,0,motorcycle,0.0,No,Urban,18,20.166989378676195
23.0,4.8,Windy,Jam,1,scooter,0.0,No,Urban,19,9.20426539101661
21.0,4.1,Windy,Jam,0,motorcycle,1.0,No,Urban,35,10.983241696284244
30.0,3.6,Stormy,Jam,1,scooter,1.0,No,Urban,38,17.041284717657238
36.0,4.7,Sunny,Jam,1,motorcycle,1.0,No,Urban,17,20.166027529984316
32.0,4.6,Stormy,Low,2,motorcycle,1.0,No,Metropolitian,27,3.0820469060276725
39.0,4.8,Sunny,Medium,0,motorcycle,1.0,No,Urban,21,5.869307127692336
26.0,4.8,Stormy,Low,2,scooter,0.0,,Metropolitian,11,1.5179978116866137
36.0,4.9,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,24,4.654006561671795
27.0,4.8,Stormy,Medium,1,scooter,0.0,No,Metropolitian,19,13.713814490406408
21.0,4.7,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,22,13.805866600777579
32.0,4.8,Windy,Low,2,motorcycle,0.0,No,Metropolitian,27,4.588831209737107
,,Cloudy,Medium,1,scooter,1.0,No,Urban,32,12.396259636749217
28.0,5.0,Sunny,Low,1,motorcycle,0.0,No,Metropolitian,15,3.0683280907462342
34.0,4.6,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,30,6.031892713008316
25.0,4.8,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,13,4.53129961390224
23.0,4.9,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,29,6.197901026723876
28.0,4.0,Fog,Jam,2,motorcycle,2.0,No,Metropolitian,44,12.099040609550999
27.0,4.9,Sandstorms,Low,0,motorcycle,0.0,No,Metropolitian,18,20.211739411617963
37.0,4.6,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,40,17.259376716936664
21.0,4.7,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,40,16.577747438648807
28.0,4.6,Sunny,Jam,2,scooter,1.0,No,Metropolitian,23,12.235374461806087
,,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,15,7.551946417880856
35.0,4.9,Cloudy,Jam,0,motorcycle,2.0,No,Metropolitian,43,20.137165242718837
39.0,4.8,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,27,7.634280719431006
38.0,4.6,Windy,Medium,0,motorcycle,0.0,No,Metropolitian,49,10.859484492786814
,,,,3,motorcycle,1.0,Yes,Metropolitian,49,10.859484492786814
34.0,5.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,23,10.983241696284244
32.0,3.8,Fog,Low,1,motorcycle,2.0,No,Metropolitian,39,12.085461869670294
31.0,4.8,Stormy,Jam,2,motorcycle,1.0,No,Metropolitian,26,13.96160875013975
36.0,4.6,Windy,Jam,1,scooter,1.0,No,Metropolitian,25,19.881529993279887
35.0,4.7,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,42,10.983241696284244
38.0,3.8,Cloudy,Low,2,motorcycle,2.0,No,Metropolitian,37,16.365329549035206
38.0,5.0,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,29,3.1099233720447836
28.0,4.9,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,27,10.625000785116185
,,Stormy,Medium,2,motorcycle,1.0,No,,22,9.107888033560856
27.0,4.7,Windy,Low,1,scooter,0.0,No,Metropolitian,16,1.5690347154047224
29.0,4.8,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,30,13.661195168529341
33.0,4.7,Sandstorms,Jam,2,motorcycle,0.0,No,,26,7.845173108613388
34.0,4.2,Sandstorms,High,0,motorcycle,2.0,No,Metropolitian,37,6.1977927664404255
35.0,4.5,Fog,Medium,2,motorcycle,0.0,No,Urban,17,9.329036830171704
34.0,4.3,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,31,9.29651010180637
24.0,5.0,Fog,Jam,1,scooter,0.0,No,Metropolitian,27,9.308216432218837
39.0,4.3,Fog,Jam,1,motorcycle,0.0,No,Metropolitian,40,13.942066201434983
31.0,4.7,Sunny,Medium,1,motorcycle,1.0,No,,26,19.632314732102273
27.0,4.5,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,17,1.5513238067891462
22.0,4.6,Sandstorms,Jam,1,scooter,1.0,No,Urban,23,20.211749649355234
26.0,4.7,Stormy,Medium,2,scooter,1.0,No,Metropolitian,17,16.873347387885367
35.0,4.2,Sunny,Jam,1,scooter,0.0,No,Metropolitian,31,16.10016307843138
21.0,4.8,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,29,20.139338027009416
26.0,4.3,Cloudy,Jam,2,scooter,0.0,No,Metropolitian,34,17.259376716936664
25.0,4.6,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,27,13.9446678681882
